X,Y,Z,Roll,Pitch,Yaw,Gripper,Terminate,BaseDispl,BaseVertRot
-0.2031311273574829,0.5495107650756836,0.39941291809082036,44.955969185515514,44.955969185515514,81.71232624937207,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.2477494955062866,0.5035225033760071,0.35362035036087036,44.955969185515514,40.81702481264952,79.77494954203218,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
0.19608607292175295,0.5162426561117173,0.3641878604888916,44.955969185515514,44.955969185515514,89.89236912014903,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.17729941606521604,0.5162426561117173,0.35362035036087036,44.955969185515514,46.10078402249052,88.17025417251106,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.38630136251449587,0.5162426561117173,0.3594911873340607,44.955969185515514,46.10078402249052,81.28179855596372,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.12563599348068238,0.5495107650756836,0.39941291809082036,44.955969185515514,44.955969185515514,79.34442184862381,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.38630136251449587,0.5201565504074097,0.35362035036087036,44.69178088351401,45.13209415100075,79.34442184862381,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.38630136251449587,0.5495107650756836,0.35362035036087036,44.955969185515514,44.955969185515514,79.34442184862381,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.38630136251449587,0.5162426561117173,0.39941291809082036,44.955969185515514,44.955969185515514,83.8649688904184,0.02,[1 0 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.2500978589057922,0.5416829764842988,0.39941291809082036,44.955969185515514,44.955969185515514,88.17025417251106,0.02,[1 0 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.2500978589057922,0.5387475520372391,0.35362035036087036,44.955969185515514,43.98727931402575,88.17025417251106,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.38630136251449587,0.5162426561117173,0.35362035036087036,44.955969185515514,44.955969185515514,89.89236912014903,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.38630136251449587,0.5162426561117173,0.3594911873340607,44.955969185515514,44.955969185515514,89.89236912014903,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.0011741638183593306,0.5416829764842988,0.3594911873340607,44.955969185515514,44.955969185515514,89.89236912014903,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.2500978589057922,0.5152641862630845,0.35362035036087036,44.955969185515514,45.83659401294172,88.17025417251106,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.38630136251449587,0.5162426561117173,0.35362035036087036,44.955969185515514,44.955969185515514,80.20548140944504,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.17729941606521604,0.5162426561117173,0.39941291809082036,44.955969185515514,44.955969185515514,83.43444119701005,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.0011741638183593306,0.5162426561117173,0.39941291809082036,44.955969185515514,40.81702481264952,87.7397264791027,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.2500978589057922,0.5162426561117173,0.35362035036087036,44.955969185515514,44.955969185515514,81.28179855596372,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.2500978589057922,0.5162426561117173,0.35244618654251103,44.955969185515514,40.99315148568206,80.20548140944504,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.2477494955062866,0.5162426561117173,0.3641878604888916,44.955969185515514,44.955969185515514,89.89236912014903,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.0011741638183593306,0.5162426561117173,0.3641878604888916,44.955969185515514,44.955969185515514,88.17025417251106,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.38630136251449587,0.5162426561117173,0.39941291809082036,44.955969185515514,46.10078402249052,88.17025417251106,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.38630136251449587,0.5495107650756836,0.39941291809082036,44.955969185515514,46.10078402249052,88.17025417251106,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.15146770477294919,0.5367906123399735,0.39941291809082036,44.955969185515514,46.10078402249052,86.01761153146474,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.38630136251449587,0.5201565504074097,0.35362035036087036,44.955969185515514,44.955969185515514,83.43444119701005,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
-0.38630136251449587,0.5495107650756836,0.39941291809082036,44.955969185515514,44.955969185515514,89.89236912014903,0.02,[0 1 0],[-0.00195694 -0.00195694],[-0.00614786]
